kode_kabupaten,nama_kabupaten,kode_kec,nama_kec
250800,"Kab. Jaya Wijaya, Prov. Papua",250871,"Kec. Napua"
250800,"Kab. Jaya Wijaya, Prov. Papua",250848,"Kec. Pelebaga"
250800,"Kab. Jaya Wijaya, Prov. Papua",250884,"Kec. Piramid"
250800,"Kab. Jaya Wijaya, Prov. Papua",250874,"Kec. Pisugi"
250800,"Kab. Jaya Wijaya, Prov. Papua",250892,"Kec. Popugoba"
250800,"Kab. Jaya Wijaya, Prov. Papua",250878,"Kec. Siepkosi"
250800,"Kab. Jaya Wijaya, Prov. Papua",250877,"Kec. Silo Karno Doga"
250800,"Kab. Jaya Wijaya, Prov. Papua",250869,"Kec. Taelarek"
250800,"Kab. Jaya Wijaya, Prov. Papua",250883,"Kec. Tagime"
250800,"Kab. Jaya Wijaya, Prov. Papua",250876,"Kec. Tagineri"
250800,"Kab. Jaya Wijaya, Prov. Papua",250865,"Kec. Trikora"
250800,"Kab. Jaya Wijaya, Prov. Papua",250879,"Kec. Usilimo"
250800,"Kab. Jaya Wijaya, Prov. Papua",250881,"Kec. Wadangku"
250800,"Kab. Jaya Wijaya, Prov. Papua",250866,"Kec. Walaik"
250800,"Kab. Jaya Wijaya, Prov. Papua",250839,"Kec. Walelagama"
250800,"Kab. Jaya Wijaya, Prov. Papua",250870,"Kec. Wame"
250800,"Kab. Jaya Wijaya, Prov. Papua",250854,"Kec. Wamena"
250800,"Kab. Jaya Wijaya, Prov. Papua",250888,"Kec. Welesi"
250800,"Kab. Jaya Wijaya, Prov. Papua",250864,"Kec. Wesaput"
250800,"Kab. Jaya Wijaya, Prov. Papua",250891,"Kec. Wita Waya"
250800,"Kab. Jaya Wijaya, Prov. Papua",250863,"Kec. Wollo"
250800,"Kab. Jaya Wijaya, Prov. Papua",250867,"Kec. Wouma"
250800,"Kab. Jaya Wijaya, Prov. Papua",250849,"Kec. Yalengga"
250100,"Kab. Jayapura, Prov. Papua",250125,"Kec. Airu"
250100,"Kab. Jayapura, Prov. Papua",250120,"Kec. Demta"
250100,"Kab. Jayapura, Prov. Papua",250121,"Kec. Depapre"
250100,"Kab. Jayapura, Prov. Papua",250129,"Kec. Ebungfau"
250100,"Kab. Jayapura, Prov. Papua",250132,"Kec. Gresi Selatan"
250100,"Kab. Jayapura, Prov. Papua",250108,"Kec. Kaureh"
250100,"Kab. Jayapura, Prov. Papua",250114,"Kec. Kemtuk"
250100,"Kab. Jayapura, Prov. Papua",250115,"Kec. Kemtuk Gresi"
250100,"Kab. Jayapura, Prov. Papua",250127,"Kec. Namblong"
250100,"Kab. Jayapura, Prov. Papua",250117,"Kec. Nimbokrang"
250100,"Kab. Jayapura, Prov. Papua",250116,"Kec. Nimboran"
250100,"Kab. Jayapura, Prov. Papua",250131,"Kec. Ravenirara"
250100,"Kab. Jayapura, Prov. Papua",250123,"Kec. Sentani"
250100,"Kab. Jayapura, Prov. Papua",250122,"Kec. Sentani Barat"
250100,"Kab. Jayapura, Prov. Papua",250124,"Kec. Sentani Timur"
250100,"Kab. Jayapura, Prov. Papua",250118,"Kec. Unurum Guay"
250100,"Kab. Jayapura, Prov. Papua",250128,"Kec. Waibu"
250100,"Kab. Jayapura, Prov. Papua",250126,"Kec. Yapsi"
250100,"Kab. Jayapura, Prov. Papua",250130,"Kec. Yokari"
252000,"Kab. Keerom, Prov. Papua",252004,"Kec. Arso"
252000,"Kab. Keerom, Prov. Papua",252008,"Kec. Arso Barat"
252000,"Kab. Keerom, Prov. Papua",252007,"Kec. Arso Timur"
252000,"Kab. Keerom, Prov. Papua",252009,"Kec. Kaisenar"
252000,"Kab. Keerom, Prov. Papua",252010,"Kec. Mannem"
252000,"Kab. Keerom, Prov. Papua",252002,"Kec. Senggi"
252000,"Kab. Keerom, Prov. Papua",252005,"Kec. Skanto"
252000,"Kab. Keerom, Prov. Papua",252006,"Kec. Towe"
252000,"Kab. Keerom, Prov. Papua",252003,"Kec. Waris"
252000,"Kab. Keerom, Prov. Papua",252001,"Kec. Web"
252000,"Kab. Keerom, Prov. Papua",252011,"Kec. Yaffi"
250300,"Kab. Kepulauan Yapen, Prov. Papua",250305,"Kec. Angkaisera"
250300,"Kab. Kepulauan Yapen, Prov. Papua",250313,"Kec. Kepulauan Ambai"
250300,"Kab. Kepulauan Yapen, Prov. Papua",250309,"Kec. Kosiwo"
250300,"Kab. Kepulauan Yapen, Prov. Papua",250308,"Kec. Poom"
250300,"Kab. Kepulauan Yapen, Prov. Papua",250316,"Kec. Pulau Kurudu"
250300,"Kab. Kepulauan Yapen, Prov. Papua",250317,"Kec. Pulau Yerui"
250300,"Kab. Kepulauan Yapen, Prov. Papua",250311,"Kec. Raimbawi"
250300,"Kab. Kepulauan Yapen, Prov. Papua",250312,"Kec. Teluk Ampimoi"
250300,"Kab. Kepulauan Yapen, Prov. Papua",250315,"Kec. Windesi"
250300,"Kab. Kepulauan Yapen, Prov. Papua",250314,"Kec. Wonawa"
250300,"Kab. Kepulauan Yapen, Prov. Papua",250307,"Kec. Yapen Barat"
250300,"Kab. Kepulauan Yapen, Prov. Papua",250306,"Kec. Yapen Selatan"
250300,"Kab. Kepulauan Yapen, Prov. Papua",250304,"Kec. Yapen Timur"
250300,"Kab. Kepulauan Yapen, Prov. Papua",250310,"Kec. Yapen Utara"
253000,"Kab. Lanny Jaya, Prov. Papua",253011,"Kec. Awina"
253000,"Kab. Lanny Jaya, Prov. Papua",253012,"Kec. Ayumnati"
253000,"Kab. Lanny Jaya, Prov. Papua",253004,"Kec. Balingga"
253000,"Kab. Lanny Jaya, Prov. Papua",253013,"Kec. Balingga barat"
253000,"Kab. Lanny Jaya, Prov. Papua",253014,"Kec. Bruwa"
253000,"Kab. Lanny Jaya, Prov. Papua",253015,"Kec. Buguk gona"
253000,"Kab. Lanny Jaya, Prov. Papua",253008,"Kec. Dimba"
253000,"Kab. Lanny Jaya, Prov. Papua",253009,"Kec. Gamelia"
253000,"Kab. Lanny Jaya, Prov. Papua",253016,"Kec. Gelok beam"
253000,"Kab. Lanny Jaya, Prov. Papua",253017,"Kec. Goa balim"
253000,"Kab. Lanny Jaya, Prov. Papua",253018,"Kec. Gollo"
253000,"Kab. Lanny Jaya, Prov. Papua",253019,"Kec. Guna"
253000,"Kab. Lanny Jaya, Prov. Papua",253020,"Kec. Gupura"
253000,"Kab. Lanny Jaya, Prov. Papua",253021,"Kec. Karu"
253000,"Kab. Lanny Jaya, Prov. Papua",253022,"Kec. Kelulome"
253000,"Kab. Lanny Jaya, Prov. Papua",253023,"Kec. Kolawa"
253000,"Kab. Lanny Jaya, Prov. Papua",253024,"Kec. Kuly lanny"
253000,"Kab. Lanny Jaya, Prov. Papua",253005,"Kec. Kuyawage"
253000,"Kab. Lanny Jaya, Prov. Papua",253025,"Kec. Lannyna"
253000,"Kab. Lanny Jaya, Prov. Papua",253001,"Kec. Makki"
253000,"Kab. Lanny Jaya, Prov. Papua",253006,"Kec. Malagaineri"
253000,"Kab. Lanny Jaya, Prov. Papua",253026,"Kec. Melagi"
253000,"Kab. Lanny Jaya, Prov. Papua",253027,"Kec. Milimbo"
253000,"Kab. Lanny Jaya, Prov. Papua",253028,"Kec. Mokoni"
253000,"Kab. Lanny Jaya, Prov. Papua",253029,"Kec. Muara"
253000,"Kab. Lanny Jaya, Prov. Papua",253030,"Kec. Nikogwe"
253000,"Kab. Lanny Jaya, Prov. Papua",253031,"Kec. Niname"
253000,"Kab. Lanny Jaya, Prov. Papua",253032,"Kec. Nogi"
253000,"Kab. Lanny Jaya, Prov. Papua",253002,"Kec. Pirime"
253000,"Kab. Lanny Jaya, Prov. Papua",253010,"Kec. Poga"
253000,"Kab. Lanny Jaya, Prov. Papua",253003,"Kec. Tiom"
253000,"Kab. Lanny Jaya, Prov. Papua",253033,"Kec. Tiom ollo"
253000,"Kab. Lanny Jaya, Prov. Papua",253007,"Kec. Tiomneri"
253000,"Kab. Lanny Jaya, Prov. Papua",253034,"Kec. Wano barat"
253000,"Kab. Lanny Jaya, Prov. Papua",253035,"Kec. Wereka"
253000,"Kab. Lanny Jaya, Prov. Papua",253036,"Kec. Wiringgambut"
253000,"Kab. Lanny Jaya, Prov. Papua",253037,"Kec. Yiginua"
253000,"Kab. Lanny Jaya, Prov. Papua",253038,"Kec. Yiluk"
253000,"Kab. Lanny Jaya, Prov. Papua",253039,"Kec. Yugungwi"
251400,"Kab. Mappi, Prov. Papua",251405,"Kec. Assue"
251400,"Kab. Mappi, Prov. Papua",251413,"Kec. Bamgi"
251400,"Kab. Mappi, Prov. Papua",251406,"Kec. Citakmitak"
251400,"Kab. Mappi, Prov. Papua",251402,"Kec. Edera"
251400,"Kab. Mappi, Prov. Papua",251404,"Kec. Haju"
251400,"Kab. Mappi, Prov. Papua",251410,"Kec. Kaibar"
251400,"Kab. Mappi, Prov. Papua",251407,"Kec. Minyamur"
251400,"Kab. Mappi, Prov. Papua",251401,"Kec. Nambioman Bapai"
251400,"Kab. Mappi, Prov. Papua",251403,"Kec. Obaa"
251400,"Kab. Mappi, Prov. Papua",251409,"Kec. Passue"
251400,"Kab. Mappi, Prov. Papua",251414,"Kec. Passue Bawah"
251400,"Kab. Mappi, Prov. Papua",251411,"Kec. Syahcame"
251400,"Kab. Mappi, Prov. Papua",251415,"Kec. Ti Zain"
251400,"Kab. Mappi, Prov. Papua",251408,"Kec. Venaha"
251400,"Kab. Mappi, Prov. Papua",251412,"Kec. Yakomi"
252800,"Kab. Memberamo Raya, Prov. Papua",252809,"Kec. Benuki"
252800,"Kab. Memberamo Raya, Prov. Papua",252804,"Kec. Mamberamo Ilir (hilir)"
252800,"Kab. Memberamo Raya, Prov. Papua",252805,"Kec. Mamberamo Tengah"
252800,"Kab. Memberamo Raya, Prov. Papua",252806,"Kec. Mamberamo Tengah Timur"
252800,"Kab. Memberamo Raya, Prov. Papua",252808,"Kec. Mamberamo Ulu (hulu)"
252800,"Kab. Memberamo Raya, Prov. Papua",252807,"Kec. Rufaer"
252800,"Kab. Memberamo Raya, Prov. Papua",252810,"Kec. Sawai"
252800,"Kab. Memberamo Raya, Prov. Papua",252803,"Kec. Waropen Atas"
253100,"Kab. Membramo Tengah, Prov. Papua",253104,"Kec. Eragayam"
253100,"Kab. Membramo Tengah, Prov. Papua",253102,"Kec. Ilugwa"
253100,"Kab. Membramo Tengah, Prov. Papua",253103,"Kec. Kelila"
253100,"Kab. Membramo Tengah, Prov. Papua",253101,"Kec. Kobakma"
253100,"Kab. Membramo Tengah, Prov. Papua",253105,"Kec. Megambilis"
250700,"Kab. Merauke, Prov. Papua",250731,"Kec. Animha"
250700,"Kab. Merauke, Prov. Papua",250724,"Kec. Distrik Ulilin"
250700,"Kab. Merauke, Prov. Papua",250729,"Kec. Eligobel"
250700,"Kab. Merauke, Prov. Papua",250739,"Kec. Ilwayab"
250700,"Kab. Merauke, Prov. Papua",250727,"Kec. Jagebob"
250700,"Kab. Merauke, Prov. Papua",250736,"Kec. Kaptel"
250700,"Kab. Merauke, Prov. Papua",250701,"Kec. Kimaam"
250700,"Kab. Merauke, Prov. Papua",250703,"Kec. Kurik"
250700,"Kab. Merauke, Prov. Papua",250732,"Kec. Malind"
250700,"Kab. Merauke, Prov. Papua",250704,"Kec. Merauke"
250700,"Kab. Merauke, Prov. Papua",250705,"Kec. Muting"
250700,"Kab. Merauke, Prov. Papua",250730,"Kec. Naukenjerai"
250700,"Kab. Merauke, Prov. Papua",250734,"Kec. Ngguti"
250700,"Kab. Merauke, Prov. Papua",250702,"Kec. Okaba"
250700,"Kab. Merauke, Prov. Papua",250725,"Kec. Semangga"
250700,"Kab. Merauke, Prov. Papua",250728,"Kec. Sota"
250700,"Kab. Merauke, Prov. Papua",250737,"Kec. Tabonji"
250700,"Kab. Merauke, Prov. Papua",250726,"Kec. Tanah Miring"
250700,"Kab. Merauke, Prov. Papua",250733,"Kec. Tubang"
250700,"Kab. Merauke, Prov. Papua",250738,"Kec. Waan"
251200,"Kab. Mimika, Prov. Papua",251204,"Kec. Agimuga"
251200,"Kab. Mimika, Prov. Papua",251221,"Kec. Alama"
251200,"Kab. Mimika, Prov. Papua",251220,"Kec. Amar"
251200,"Kab. Mimika, Prov. Papua",251217,"Kec. Hoya"
251200,"Kab. Mimika, Prov. Papua",251218,"Kec. Iwaka"
251200,"Kab. Mimika, Prov. Papua",251210,"Kec. Jila"
251200,"Kab. Mimika, Prov. Papua",251211,"Kec. Jita"
251200,"Kab. Mimika, Prov. Papua",251212,"Kec. Kuala Kencana"
251200,"Kab. Mimika, Prov. Papua",251216,"Kec. Kwamki Narama"
251200,"Kab. Mimika, Prov. Papua",251201,"Kec. Mimika Barat"
251200,"Kab. Mimika, Prov. Papua",251205,"Kec. Mimika Barat Jauh"
251200,"Kab. Mimika, Prov. Papua",251206,"Kec. Mimika Barat Tengah"
251200,"Kab. Mimika, Prov. Papua",251203,"Kec. Mimika Baru"
251200,"Kab. Mimika, Prov. Papua",251215,"Kec. Mimika Tengah"
251200,"Kab. Mimika, Prov. Papua",251202,"Kec. Mimika Timur"
251200,"Kab. Mimika, Prov. Papua",251214,"Kec. Mimika Timur Jauh"
251200,"Kab. Mimika, Prov. Papua",251213,"Kec. Mimika Timur Tengah"
251200,"Kab. Mimika, Prov. Papua",251209,"Kec. Tembagapura"
251200,"Kab. Mimika, Prov. Papua",251219,"Kec. Wania"
250900,"Kab. Nabire, Prov. Papua",250990,"Kec. Dipa"
250900,"Kab. Nabire, Prov. Papua",250918,"Kec. Kepulauan Moora"
250900,"Kab. Nabire, Prov. Papua",250912,"Kec. Makimi"
250900,"Kab. Nabire, Prov. Papua",250924,"Kec. Menou"
250900,"Kab. Nabire, Prov. Papua",250908,"Kec. Nabire"
250900,"Kab. Nabire, Prov. Papua",250922,"Kec. Nabire Barat"
250900,"Kab. Nabire, Prov. Papua",250909,"Kec. Napan"
250900,"Kab. Nabire, Prov. Papua",250910,"Kec. Siriwo"
250900,"Kab. Nabire, Prov. Papua",250916,"Kec. Teluk Kimi"
250900,"Kab. Nabire, Prov. Papua",250911,"Kec. Teluk Umar"
250900,"Kab. Nabire, Prov. Papua",250905,"Kec. Uwapa"
250900,"Kab. Nabire, Prov. Papua",250907,"Kec. Wanggar"
250900,"Kab. Nabire, Prov. Papua",250923,"Kec. Wapoga"
250900,"Kab. Nabire, Prov. Papua",250999,"Kec. Yaro "
250900,"Kab. Nabire, Prov. Papua",250906,"Kec. Yaur"
252900,"Kab. Nduga, Prov. Papua",252915,"Kec. Alama"
252900,"Kab. Nduga, Prov. Papua",252918,"Kec. Dal"
252900,"Kab. Nduga, Prov. Papua",252924,"Kec. Embetpen"
252900,"Kab. Nduga, Prov. Papua",252908,"Kec. Gearek"
252900,"Kab. Nduga, Prov. Papua",252903,"Kec. Geselma"
252900,"Kab. Nduga, Prov. Papua",252922,"Kec. Inikgal"
252900,"Kab. Nduga, Prov. Papua",252920,"Kec. Iniye"
252900,"Kab. Nduga, Prov. Papua",252909,"Kec. Kegayem"
252900,"Kab. Nduga, Prov. Papua",252902,"Kec. Kenyam"
252900,"Kab. Nduga, Prov. Papua",252912,"Kec. Kilmid"
252900,"Kab. Nduga, Prov. Papua",252925,"Kec. Kora"
252900,"Kab. Nduga, Prov. Papua",252913,"Kec. Koroptak"
252900,"Kab. Nduga, Prov. Papua",252932,"Kec. Krepkuri"
252900,"Kab. Nduga, Prov. Papua",252917,"Kec. Mam"
252900,"Kab. Nduga, Prov. Papua",252904,"Kec. Mapenduma"
252900,"Kab. Nduga, Prov. Papua",252921,"Kec. Mbua Tengah"
252900,"Kab. Nduga, Prov. Papua",252923,"Kec. Mbulmu Yalma"
252900,"Kab. Nduga, Prov. Papua",252907,"Kec. Mbuwa"
252900,"Kab. Nduga, Prov. Papua",252911,"Kec. Mebarok"
252900,"Kab. Nduga, Prov. Papua",252930,"Kec. Moba"
252900,"Kab. Nduga, Prov. Papua",252905,"Kec. Mugi"
252900,"Kab. Nduga, Prov. Papua",252927,"Kec. Nenggeagin"
252900,"Kab. Nduga, Prov. Papua",252919,"Kec. Nirkuri"
252900,"Kab. Nduga, Prov. Papua",252910,"Kec. Paro"
252900,"Kab. Nduga, Prov. Papua",252928,"Kec. Pasir Putih"
252900,"Kab. Nduga, Prov. Papua",252929,"Kec. Pija"
252900,"Kab. Nduga, Prov. Papua",252901,"Kec. Wosak"
252900,"Kab. Nduga, Prov. Papua",252926,"Kec. Wusi"
252900,"Kab. Nduga, Prov. Papua",252931,"Kec. Wutpaga"
252900,"Kab. Nduga, Prov. Papua",252916,"Kec. Yal"
252900,"Kab. Nduga, Prov. Papua",252914,"Kec. Yenggelo"
252900,"Kab. Nduga, Prov. Papua",252906,"Kec. Yigi"
251000,"Kab. Paniai, Prov. Papua",251090,"Kec. Aradide"
251000,"Kab. Paniai, Prov. Papua",251091,"Kec. Aweida"
251000,"Kab. Paniai, Prov. Papua",251092,"Kec. Baya Biru"
251000,"Kab. Paniai, Prov. Papua",251004,"Kec. Bibida"
251000,"Kab. Paniai, Prov. Papua",251009,"Kec. Bogoboida"
251000,"Kab. Paniai, Prov. Papua",251093,"Kec. Deiyai Miyo"
251000,"Kab. Paniai, Prov. Papua",251094,"Kec. Dogomo"
251000,"Kab. Paniai, Prov. Papua",251016,"Kec. Dumadama"
251000,"Kab. Paniai, Prov. Papua",251018,"Kec. Ekadide"
251000,"Kab. Paniai, Prov. Papua",251015,"Kec. Kebo"
251000,"Kab. Paniai, Prov. Papua",251095,"Kec. Muye"
251000,"Kab. Paniai, Prov. Papua",251096,"Kec. Nakama"
251000,"Kab. Paniai, Prov. Papua",251008,"Kec. Paniai Barat"
251000,"Kab. Paniai, Prov. Papua",251003,"Kec. Paniai Timur"
251000,"Kab. Paniai, Prov. Papua",251097,"Kec. Pugo Dagi"
251000,"Kab. Paniai, Prov. Papua",251019,"Kec. Siriwo"
251000,"Kab. Paniai, Prov. Papua",251098,"Kec. Teluk Deya"
251000,"Kab. Paniai, Prov. Papua",251099,"Kec. Topiyai"
251000,"Kab. Paniai, Prov. Papua",251020,"Kec. Weege Bino"
251000,"Kab. Paniai, Prov. Papua",251014,"Kec. Yatamo"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251709,"Kec. Aboy"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251713,"Kec. Alemsom"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251728,"Kec. Awinbon"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251729,"Kec. Batani"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251706,"Kec. Batom"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251708,"Kec. Bime"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251703,"Kec. Borme"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251717,"Kec. Eipumek"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251737,"Kec. Iwur"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251732,"Kec. Jetfa"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251715,"Kec. Kalomdol"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251711,"Kec. Kawor"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251705,"Kec. Kiwirok"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251710,"Kec. Kiwirok Timur"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251731,"Kec. Mofinop"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251730,"Kec. Murkim"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251733,"Kec. Nongme"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251727,"Kec. Ok Aom"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251719,"Kec. Okbab"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251726,"Kec. Okbape"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251790,"Kec. Okbemtau"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251704,"Kec. Okbibab"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251722,"Kec. Okhika"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251723,"Kec. Oklip"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251724,"Kec. Oksamol"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251791,"Kec. Oksebang"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251702,"Kec. Oksibil"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251716,"Kec. Oksop"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251734,"Kec. Pamek"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251707,"Kec. Pepera"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251714,"Kec. Serambakon"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251712,"Kec. Tarup"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251720,"Kec. Teiraplu"
251700,"Kab. Pegunungan Bintang, Prov. Papua",251718,"Kec. Weime"
253300,"kab. Puncak, Prov. Papua",253301,"Kec. Agadugume"
253300,"kab. Puncak, Prov. Papua",253323,"Kec. Amungkalpia"
253300,"kab. Puncak, Prov. Papua",253307,"Kec. Beoga"
253300,"kab. Puncak, Prov. Papua",253310,"Kec. Beoga Barat"
253300,"kab. Puncak, Prov. Papua",253311,"Kec. Beoga Timur"
253300,"kab. Puncak, Prov. Papua",253314,"Kec. Bina"
253300,"kab. Puncak, Prov. Papua",253309,"Kec. Dervos"
253300,"kab. Puncak, Prov. Papua",253308,"Kec. Doufo"
253300,"kab. Puncak, Prov. Papua",253325,"Kec. Erelmakawia"
253300,"kab. Puncak, Prov. Papua",253302,"Kec. Gome"
253300,"kab. Puncak, Prov. Papua",253324,"Kec. Gome Utara"
253300,"kab. Puncak, Prov. Papua",253303,"Kec. Ilaga"
253300,"kab. Puncak, Prov. Papua",253318,"Kec. Ilaga Utara"
253300,"kab. Puncak, Prov. Papua",253313,"Kec. Kembru"
253300,"kab. Puncak, Prov. Papua",253321,"Kec. Lambewi"
253300,"kab. Puncak, Prov. Papua",253319,"Kec. Mabugi"
253300,"kab. Puncak, Prov. Papua",253316,"Kec. Mage`abume"
253300,"kab. Puncak, Prov. Papua",253312,"Kec. Ogamanim"
253300,"kab. Puncak, Prov. Papua",253320,"Kec. Omukia"
253300,"kab. Puncak, Prov. Papua",253322,"Kec. Oneri"
253300,"kab. Puncak, Prov. Papua",253305,"Kec. Pogoma"
253300,"kab. Puncak, Prov. Papua",253304,"Kec. Sinak"
253300,"kab. Puncak, Prov. Papua",253315,"Kec. Sinak Barat"
253300,"kab. Puncak, Prov. Papua",253306,"Kec. Wangbe"
253300,"kab. Puncak, Prov. Papua",253317,"Kec. Yugumuak"
251100,"Kab. Puncak Jaya, Prov. Papua",251133,"Kec. Dagai"
251100,"Kab. Puncak Jaya, Prov. Papua",251125,"Kec. Dokome"
251100,"Kab. Puncak Jaya, Prov. Papua",251104,"Kec. Fawi"
251100,"Kab. Puncak Jaya, Prov. Papua",251131,"Kec. Gubume"
251100,"Kab. Puncak Jaya, Prov. Papua",251118,"Kec. Gurage"
251100,"Kab. Puncak Jaya, Prov. Papua",251121,"Kec. Ilamburawi"
251100,"Kab. Puncak Jaya, Prov. Papua",251106,"Kec. Ilu"
251100,"Kab. Puncak Jaya, Prov. Papua",251119,"Kec. Irimuli"
251100,"Kab. Puncak Jaya, Prov. Papua",251114,"Kec. Jigonikme"
251100,"Kab. Puncak Jaya, Prov. Papua",251126,"Kec. Kalome"
251100,"Kab. Puncak Jaya, Prov. Papua",251134,"Kec. Kiyage"
251100,"Kab. Puncak Jaya, Prov. Papua",251123,"Kec. Lumo"
251100,"Kab. Puncak Jaya, Prov. Papua",251110,"Kec. Mewoluk"
251100,"Kab. Puncak Jaya, Prov. Papua",251124,"Kec. Molanikime"
251100,"Kab. Puncak Jaya, Prov. Papua",251120,"Kec. Muara"
251100,"Kab. Puncak Jaya, Prov. Papua",251105,"Kec. Mulia"
251100,"Kab. Puncak Jaya, Prov. Papua",251130,"Kec. Nioga"
251100,"Kab. Puncak Jaya, Prov. Papua",251116,"Kec. Nume"
251100,"Kab. Puncak Jaya, Prov. Papua",251117,"Kec. Pagaleme"
251100,"Kab. Puncak Jaya, Prov. Papua",251132,"Kec. Taganombak"
251100,"Kab. Puncak Jaya, Prov. Papua",251115,"Kec. Tingginambut"
251100,"Kab. Puncak Jaya, Prov. Papua",251113,"Kec. Torere"
251100,"Kab. Puncak Jaya, Prov. Papua",251129,"Kec. Waegi"
251100,"Kab. Puncak Jaya, Prov. Papua",251127,"Kec. Wanwi"
251100,"Kab. Puncak Jaya, Prov. Papua",251122,"Kec. Yambi"
251100,"Kab. Puncak Jaya, Prov. Papua",251111,"Kec. Yamo"
251100,"Kab. Puncak Jaya, Prov. Papua",251128,"Kec. Yamoneri"
251900,"Kab. Sarmi, Prov. Papua",251913,"Kec. Apawert Hulu"
251900,"Kab. Sarmi, Prov. Papua",251903,"Kec. Bonggo"
251900,"Kab. Sarmi, Prov. Papua",251910,"Kec. Bonggo Timur"
251900,"Kab. Sarmi, Prov. Papua",251915,"Kec. Ismari"
251900,"Kab. Sarmi, Prov. Papua",251916,"Kec. Muara Tor"
251900,"Kab. Sarmi, Prov. Papua",251906,"Kec. Pantai Barat"
251900,"Kab. Sarmi, Prov. Papua",251902,"Kec. Pantai Timur"
251900,"Kab. Sarmi, Prov. Papua",251907,"Kec. Pantai Timur Bagian Barat"
251900,"Kab. Sarmi, Prov. Papua",251905,"Kec. Sarmi"
251900,"Kab. Sarmi, Prov. Papua",251914,"Kec. Sarmi Selatan"
251900,"Kab. Sarmi, Prov. Papua",251911,"Kec. Sarmi Timur"
251900,"Kab. Sarmi, Prov. Papua",251917,"Kec. Sobey"
251900,"Kab. Sarmi, Prov. Papua",251904,"Kec. Tor Atas"
252700,"Kab. Supiori, Prov. Papua",252704,"Kec. Kepulauan Aruri"
252700,"Kab. Supiori, Prov. Papua",252705,"Kec. Supiori Barat"
252700,"Kab. Supiori, Prov. Papua",252701,"Kec. Supiori Selatan"
252700,"Kab. Supiori, Prov. Papua",252703,"Kec. Supiori Timur"
252700,"Kab. Supiori, Prov. Papua",252790,"Kec. Supiori Utara"
251800,"Kab. Tolikara, Prov. Papua",251835,"Kec. Air Garam"
251800,"Kab. Tolikara, Prov. Papua",251838,"Kec. Anawi"
251800,"Kab. Tolikara, Prov. Papua",251844,"Kec. Aweku"
251800,"Kab. Tolikara, Prov. Papua",251816,"Kec. Bewani"
251800,"Kab. Tolikara, Prov. Papua",251847,"Kec. Biuk"
251800,"Kab. Tolikara, Prov. Papua",251845,"Kec. Bogonuk"
251800,"Kab. Tolikara, Prov. Papua",251803,"Kec. Bokondini"
251800,"Kab. Tolikara, Prov. Papua",251815,"Kec. Bokoneri"
251800,"Kab. Tolikara, Prov. Papua",251841,"Kec. Danime"
251800,"Kab. Tolikara, Prov. Papua",251826,"Kec. Dow"
251800,"Kab. Tolikara, Prov. Papua",251809,"Kec. Dundu"
251800,"Kab. Tolikara, Prov. Papua",251834,"Kec. Egiam"
251800,"Kab. Tolikara, Prov. Papua",251807,"Kec. Geya"
251800,"Kab. Tolikara, Prov. Papua",251836,"Kec. Gika"
251800,"Kab. Tolikara, Prov. Papua",251831,"Kec. Gilungbandu"
251800,"Kab. Tolikara, Prov. Papua",251805,"Kec. Goyage"
251800,"Kab. Tolikara, Prov. Papua",251810,"Kec. Gudage"
251800,"Kab. Tolikara, Prov. Papua",251891,"Kec. Kai"
251800,"Kab. Tolikara, Prov. Papua",251890,"Kec. Kamboneri"
251800,"Kab. Tolikara, Prov. Papua",251801,"Kec. Kanggime"
251800,"Kab. Tolikara, Prov. Papua",251802,"Kec. Karubaga"
